Date,Time,Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],CPU (Tctl/Tdie) [°C],CPU SOC [°C],APU GFX [°C],Core Temperatures (avg) [°C],Core0 [°C],Core1 [°C],Core2 [°C],Core3 [°C],L3 Cache [°C],CPU Core Voltage (SVI2 TFN) [V],SoC Voltage (SVI2 TFN) [V],CPU Core VID (Effective) [V],CPU Core Current (SVI2 TFN) [A],SoC Current (SVI2 TFN) [A],CPU TDC [A],CPU Package Power [W],Core Powers (avg) [W],Core 0 Power [W],Core 1 Power [W],Core 2 Power [W],Core 3 Power [W],CPU Core Power (SVI2 TFN) [W],CPU SoC Power (SVI2 TFN) [W],Core+SoC Power (SVI2 TFN) [W],APU STAPM [W],Motherboard [°C],CPU [°C],AUXTIN2 [°C],CPU (PECI) [°C],Vcore [V],VIN1 [V],+3.3V (AVCC) [V],+3.3V (3VCC) [V],+12V [V],VCOREREFIN [V],VIN4 [V],3VSB [V],VBAT [V],VIN5 [V],VIN6 [V],+5V [V],VIN3 [V],VIN7 [V],CPU1 [RPM],Drive Airflow Temperature [°C],Drive Temperature [°C],GPU Temperature [°C],GPU Core Voltage (VDDCR_GFX) [V],Unnamed: 55
4.11.2025,16:38:9.809,1.328,1.337,1.325,1.312,1.337,69.2,66.1,60.4,67.1,67.5,67.3,66.8,66.8,65.9,1.323,1.082,1.35,15.003,8.592,15.01,14.444,2.337,3.877,1.755,1.707,2.008,19.804,9.268,29.072,32.982,40.0,69.4,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1730,39,42,57.0,0.723,
4.11.2025,16:39:9.813,1.331,1.325,1.337,1.325,1.337,67.0,64.5,59.3,65.4,65.8,65.3,65.3,65.1,64.4,1.325,1.084,1.325,13.939,7.951,13.966,13.5,2.102,3.476,1.519,1.576,1.839,18.43,8.59,27.02,32.296,40.0,67.1,24.0,40.0,1.344,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1755,39,42,55.0,0.721,
4.11.2025,16:40:9.820,1.325,1.344,1.312,1.325,1.319,67.5,66.8,60.5,68.4,68.7,69.0,67.7,68.1,66.5,1.322,1.082,1.35,16.304,8.64,16.281,15.226,2.574,4.273,1.987,1.843,2.194,21.509,9.321,30.83,32.656,40.0,67.2,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1757,39,42,56.0,0.721,
4.11.2025,16:41:9.825,1.337,1.306,1.344,1.35,1.35,70.9,66.4,60.3,67.4,67.9,67.8,67.2,66.8,66.0,1.323,1.083,1.344,15.449,8.574,15.426,14.721,2.446,4.1,1.893,1.796,1.995,20.393,9.257,29.65,32.739,40.0,71.1,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1700,39,42,57.0,0.721,
4.11.2025,16:42:9.830,1.336,1.331,1.35,1.337,1.325,70.2,66.0,60.2,67.0,67.5,67.3,66.7,66.7,65.7,1.323,1.082,1.369,15.076,8.616,15.063,14.499,2.348,3.916,1.765,1.704,2.005,19.9,9.294,29.195,32.763,40.0,70.2,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1726,39,42,59.0,0.721,
4.11.2025,16:43:9.835,1.328,1.312,1.312,1.35,1.337,66.0,65.3,59.9,66.1,66.6,66.2,65.9,65.7,65.1,1.324,1.083,1.363,14.347,8.365,14.411,13.949,2.197,3.654,1.636,1.601,1.898,18.95,9.031,27.98,32.588,40.0,66.0,24.0,40.0,1.344,0.4,3.376,3.376,12.038,1.088,0.312,3.408,3.248,0.224,1.04,5.088,1.032,1.784,1728,39,42,57.0,0.721,
4.11.2025,16:44:9.842,1.309,1.3,1.325,1.3,1.312,67.6,64.3,59.1,65.2,65.6,65.2,64.9,65.0,64.2,1.326,1.083,1.363,14.056,8.28,14.024,13.73,2.134,3.543,1.557,1.556,1.882,18.586,8.937,27.523,31.905,40.0,67.6,24.0,40.0,1.344,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1721,39,42,57.0,0.721,
4.11.2025,16:45:9.852,1.331,1.337,1.312,1.325,1.35,69.8,65.4,59.6,66.5,67.0,66.7,66.2,66.0,65.1,1.324,1.082,1.363,15.209,8.734,15.197,14.65,2.378,3.982,1.782,1.746,2.002,20.093,9.424,29.517,31.776,40.0,69.9,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1726,39,42,57.0,0.721,
4.11.2025,16:46:9.841,1.333,1.337,1.331,1.35,1.312,67.5,64.3,58.8,65.1,65.6,65.1,65.0,64.9,64.2,1.325,1.084,1.356,14.082,8.035,14.083,13.631,2.138,3.531,1.553,1.589,1.88,18.619,8.679,27.298,31.815,40.0,67.5,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.248,0.224,1.04,5.064,1.032,1.784,1730,39,42,57.0,0.721,
4.11.2025,16:47:9.844,1.325,1.331,1.312,1.319,1.337,69.9,64.7,59.1,66.0,66.4,66.5,65.5,65.7,64.7,1.324,1.083,1.35,14.897,8.089,14.844,14.13,2.301,3.817,1.774,1.65,1.965,19.689,8.734,28.424,31.757,40.0,69.6,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.064,1.032,1.784,1721,39,42,56.0,0.721,
4.11.2025,16:48:9.856,1.248,1.319,1.2,1.275,1.2,68.9,65.6,59.8,67.6,67.7,68.4,67.2,67.2,65.4,1.306,1.065,1.375,15.985,7.926,16.065,14.496,2.452,3.947,1.959,1.856,2.048,20.971,8.462,29.433,32.28,40.0,68.9,24.0,40.0,1.328,0.4,3.376,3.376,12.038,1.008,0.312,3.424,3.232,0.224,1.04,5.088,1.032,1.784,1730,39,42,54.0,0.721,
4.11.2025,16:49:9.870,1.072,1.125,1.1,1.05,1.013,60.5,58.4,54.7,58.8,58.7,59.0,58.1,59.4,57.9,1.212,1.015,1.1,10.113,5.269,10.179,9.215,1.272,2.078,0.884,0.861,1.263,12.702,5.338,18.04,29.397,40.0,60.2,24.0,40.0,1.328,0.392,3.376,3.376,12.091,1.008,0.312,3.408,3.248,0.224,1.04,5.112,1.032,1.784,1650,39,42,50.0,0.722,
4.11.2025,16:50:9.888,1.111,0.819,1.231,1.231,1.163,61.2,53.1,50.0,52.1,52.1,52.1,52.0,52.0,52.0,1.076,1.026,1.369,7.062,4.073,7.12,6.744,0.78,1.291,0.578,0.569,0.682,8.511,4.19,12.7,23.911,39.0,51.9,24.0,40.0,1.072,0.392,3.392,3.376,12.091,1.008,0.312,3.408,3.248,0.224,1.04,5.112,1.032,1.792,1628,39,41,46.0,0.721,
4.11.2025,16:51:9.890,1.295,1.375,1.006,1.4,1.4,46.2,47.4,45.4,44.4,44.3,44.2,44.5,44.5,45.4,0.697,1.013,1.419,2.402,2.702,2.457,3.144,0.085,0.178,0.054,0.054,0.055,2.459,2.739,5.198,18.043,39.0,46.2,24.0,40.0,0.896,0.384,3.392,3.392,12.091,1.016,0.312,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1590,39,39,43.0,0.721,
4.11.2025,16:52:9.894,1.3,1.438,1.375,1.375,1.013,49.1,44.0,41.9,41.5,41.5,41.2,41.6,41.7,42.1,0.68,1.013,1.45,2.372,2.615,2.362,3.093,0.091,0.177,0.066,0.054,0.069,2.469,2.651,5.119,12.977,38.0,49.6,24.0,40.0,1.376,0.392,3.392,3.392,12.038,1.016,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1620,39,38,41.0,0.721,
4.11.2025,16:53:9.887,1.297,1.425,1.013,1.375,1.375,41.5,41.8,39.6,39.5,39.5,39.5,39.7,39.2,39.5,0.654,1.013,1.425,2.12,2.583,2.132,2.905,0.055,0.105,0.038,0.032,0.045,2.115,2.618,4.733,10.205,38.0,41.5,24.0,40.0,0.992,0.384,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1644,39,37,37.0,0.721,
4.11.2025,16:54:9.907,1.288,1.413,1.013,1.363,1.363,40.8,40.5,38.3,38.0,38.0,38.2,38.2,37.7,38.2,0.653,1.013,1.425,2.132,2.566,2.136,2.905,0.056,0.104,0.031,0.043,0.048,2.136,2.601,4.737,8.564,37.0,40.8,24.0,40.0,0.992,0.384,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1614,39,37,36.0,0.723,
4.11.2025,16:55:9.906,1.281,1.375,1.013,1.369,1.369,51.5,40.3,38.0,37.9,37.9,38.0,38.1,37.7,38.3,0.751,1.014,1.394,3.033,2.699,3.007,3.594,0.171,0.283,0.122,0.144,0.134,3.428,2.738,6.167,8.055,37.0,51.8,24.0,40.0,0.992,0.384,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1616,39,36,35.0,0.723,
4.11.2025,16:56:9.921,1.298,1.4,1.013,1.419,1.363,39.8,39.5,37.3,36.8,36.7,36.9,36.9,36.6,37.1,0.648,1.013,1.387,2.12,2.553,2.148,2.891,0.053,0.083,0.035,0.041,0.052,2.127,2.588,4.715,7.674,37.0,39.8,24.0,40.0,0.992,0.392,3.392,3.392,12.091,1.096,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1582,39,36,35.0,0.723,
4.11.2025,16:57:9.929,1.284,1.375,1.013,1.375,1.375,39.4,39.0,36.9,36.2,36.2,36.3,36.3,36.0,36.7,0.64,1.013,1.4,2.041,2.554,2.035,2.841,0.049,0.095,0.023,0.035,0.043,2.021,2.589,4.61,7.104,36.0,39.4,24.0,40.0,0.688,0.384,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1609,39,36,37.0,0.723,
4.11.2025,16:58:9.931,1.281,1.363,1.387,1.363,1.013,39.2,38.9,36.8,36.1,36.0,36.1,36.2,35.9,36.7,0.655,1.013,1.387,2.18,2.569,2.176,2.938,0.062,0.109,0.043,0.041,0.057,2.203,2.604,4.807,6.829,36.0,39.2,24.0,40.0,0.992,0.376,3.392,3.392,12.038,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1614,39,36,35.0,0.723,
4.11.2025,16:59:9.939,0.953,1.375,0.812,0.812,0.812,39.2,38.8,36.7,35.9,35.9,36.0,36.0,35.8,36.5,0.649,1.013,1.431,2.129,2.556,2.138,2.896,0.059,0.115,0.037,0.038,0.047,2.131,2.591,4.722,6.758,36.0,39.2,24.0,40.0,0.48,0.384,3.392,3.392,12.144,1.008,0.304,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1607,39,35,34.0,0.723,
4.11.2025,17:0:9.949,1.303,1.419,1.419,1.0,1.375,39.1,38.7,36.6,35.7,35.7,35.8,35.8,35.6,36.4,0.652,1.013,1.431,2.113,2.564,2.11,2.889,0.051,0.093,0.04,0.033,0.037,2.101,2.599,4.7,6.624,36.0,39.1,24.0,40.0,0.912,0.376,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1610,39,35,34.0,0.723,
4.11.2025,17:1:9.961,0.819,0.819,0.819,0.819,0.819,39.1,38.6,36.4,35.7,35.7,35.7,35.8,35.5,36.3,0.656,1.013,1.381,2.173,2.56,2.179,2.93,0.065,0.128,0.041,0.044,0.045,2.193,2.595,4.787,6.577,36.0,39.1,24.0,40.0,1.152,0.384,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1582,39,35,34.0,0.723,
4.11.2025,17:2:9.956,1.317,1.413,1.413,1.013,1.431,39.0,38.5,36.4,35.6,35.6,35.7,35.7,35.5,36.2,0.653,1.013,1.425,2.142,2.549,2.135,2.903,0.057,0.106,0.038,0.041,0.045,2.143,2.584,4.727,6.616,36.0,39.0,24.0,40.0,0.352,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1609,39,35,34.0,0.723,
4.11.2025,17:3:9.957,1.281,1.4,1.013,1.356,1.356,38.8,38.4,36.2,35.4,35.4,35.5,35.5,35.3,36.1,0.65,1.013,1.431,2.08,2.545,2.077,2.86,0.046,0.078,0.031,0.034,0.04,2.061,2.58,4.64,6.545,36.0,38.8,24.0,40.0,1.04,0.376,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1636,39,35,34.0,0.723,
4.11.2025,17:4:9.956,1.322,1.425,1.013,1.425,1.425,51.0,38.7,36.4,36.0,35.9,36.1,36.0,36.1,36.6,0.707,1.013,1.4,2.701,2.592,2.69,3.3,0.131,0.185,0.085,0.089,0.165,2.931,2.628,5.559,6.786,36.0,51.6,24.0,40.0,0.32,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1578,39,35,37.0,0.723,
4.11.2025,17:5:9.965,1.106,0.812,0.812,1.4,1.4,39.0,38.4,36.3,35.4,35.4,35.4,35.5,35.4,36.1,0.644,1.013,1.4,2.062,2.524,2.076,2.837,0.049,0.091,0.028,0.036,0.04,2.044,2.558,4.602,6.792,36.0,39.0,24.0,40.0,1.04,0.384,3.392,3.392,12.091,1.096,0.312,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1609,39,35,36.0,0.723,
4.11.2025,17:6:9.970,0.969,1.363,0.838,0.838,0.838,39.0,38.3,36.1,35.3,35.3,35.4,35.4,35.3,36.0,0.654,1.013,1.431,2.133,2.533,2.135,2.887,0.058,0.117,0.033,0.039,0.04,2.129,2.568,4.697,6.63,36.0,39.0,24.0,40.0,0.672,0.352,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1609,39,35,33.0,0.723,
4.11.2025,17:7:9.972,1.289,1.381,1.013,1.381,1.381,44.5,38.3,36.1,35.4,35.3,35.4,35.5,35.3,36.0,0.653,1.013,1.425,2.179,2.536,2.184,2.921,0.063,0.107,0.044,0.056,0.046,2.207,2.571,4.778,6.569,36.0,44.9,24.0,40.0,0.752,0.368,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1578,39,35,37.0,0.723,
4.11.2025,17:8:9.988,0.95,1.363,0.812,0.812,0.812,39.2,38.4,36.2,35.5,35.5,35.6,35.6,35.4,36.2,0.669,1.013,1.387,2.338,2.551,2.335,3.036,0.089,0.163,0.074,0.059,0.06,2.427,2.586,5.013,6.664,36.0,39.2,24.0,40.0,0.88,0.368,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.04,5.112,1.032,1.784,1607,39,35,34.0,0.723,
4.11.2025,17:9:9.986,1.328,1.337,1.325,1.325,1.325,66.4,50.2,43.7,53.4,52.9,54.5,52.4,53.9,50.4,1.295,1.061,1.369,17.141,4.821,16.812,13.646,2.733,4.251,2.149,2.073,2.459,22.784,5.133,27.917,11.722,36.0,66.4,24.0,40.0,1.344,0.384,3.376,3.36,12.038,1.096,0.304,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1595,39,37,48.0,0.723,
4.11.2025,17:10:9.986,1.312,1.3,1.337,1.306,1.306,63.4,54.7,49.5,57.2,56.5,57.4,56.8,58.2,55.1,1.316,1.045,1.35,14.549,5.679,14.68,12.468,2.125,3.148,1.548,1.711,2.094,19.229,5.931,25.16,20.61,36.0,63.4,24.0,40.0,1.344,0.384,3.36,3.376,12.038,1.008,0.304,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1601,39,37,48.0,0.722,
4.11.2025,17:11:9.996,1.312,1.3,1.275,1.337,1.337,58.8,58.3,53.0,61.2,60.6,62.7,60.0,61.6,58.5,1.32,1.082,1.375,15.526,7.032,15.598,13.808,2.335,3.585,2.011,1.651,2.094,20.551,7.591,28.141,24.88,37.0,58.8,24.0,40.0,1.296,0.384,3.376,3.376,12.038,1.08,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1586,39,38,51.0,0.721,
4.11.2025,17:12:10.002,1.311,1.312,1.306,1.319,1.306,69.9,57.5,54.1,57.6,58.1,57.9,57.2,57.3,56.9,1.302,1.081,1.375,11.042,9.385,10.958,12.29,1.463,2.481,1.15,0.969,1.253,14.421,10.105,24.525,26.29,37.0,70.2,24.0,40.0,1.328,0.392,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1622,39,39,56.0,0.721,
4.11.2025,17:13:10.024,1.339,1.344,1.344,1.369,1.3,65.0,63.0,56.9,64.9,65.0,65.5,64.0,65.0,63.0,1.327,1.082,1.363,16.017,8.401,16.034,14.952,2.521,4.111,1.928,1.807,2.235,21.208,9.061,30.269,29.323,37.0,65.0,24.0,40.0,1.328,0.392,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1632,41,40,54.0,0.721,
4.11.2025,17:14:10.032,1.325,1.288,1.35,1.331,1.331,70.1,63.3,57.2,65.2,65.3,65.6,64.6,65.4,63.4,1.326,1.084,1.35,15.741,7.823,15.679,14.52,2.46,3.987,1.832,1.803,2.217,20.834,8.454,29.288,30.506,38.0,70.0,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1670,41,40,55.0,0.722,
4.11.2025,17:15:10.040,1.333,1.325,1.337,1.337,1.331,72.2,64.9,58.4,66.9,67.0,67.6,66.1,66.9,64.9,1.324,1.083,1.344,16.46,8.062,16.442,15.064,2.613,4.236,2.038,1.889,2.287,21.752,8.708,30.46,31.622,38.0,72.9,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.424,3.232,0.224,1.04,5.064,1.032,1.784,1681,41,41,57.0,0.721,
4.11.2025,17:16:10.050,1.337,1.331,1.337,1.344,1.337,69.1,65.7,59.3,67.6,67.8,68.2,66.8,67.6,65.6,1.323,1.084,1.356,16.173,7.674,16.227,14.67,2.623,4.303,2.038,1.874,2.278,21.369,8.293,29.662,32.835,38.0,69.1,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1677,41,41,56.0,0.721,
4.11.2025,17:17:10.054,1.327,1.325,1.344,1.337,1.3,72.6,66.8,59.9,69.0,69.1,69.9,68.1,69.0,66.6,1.321,1.083,1.344,17.377,7.927,17.32,15.506,2.834,4.613,2.252,2.038,2.434,22.932,8.564,31.496,33.146,39.0,72.6,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.424,3.232,0.224,1.04,5.088,1.032,1.784,1706,41,41,58.0,0.721,
4.11.2025,17:18:10.053,1.319,1.3,1.312,1.325,1.337,69.5,66.0,59.9,67.5,67.8,67.9,66.9,67.5,65.9,1.323,1.084,1.337,15.609,7.825,15.668,14.418,2.482,4.086,1.893,1.779,2.17,20.613,8.455,29.067,33.501,39.0,69.5,24.0,40.0,1.344,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1708,41,41,57.0,0.721,
4.11.2025,17:19:10.061,1.314,1.344,1.3,1.3,1.312,69.2,64.2,58.7,65.2,65.6,65.4,64.7,65.3,64.2,1.325,1.084,1.375,14.261,7.807,14.261,13.621,2.183,3.629,1.593,1.545,1.967,18.858,8.436,27.294,32.483,39.0,69.4,24.0,40.0,1.312,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.064,1.032,1.784,1679,41,41,56.0,0.721,
4.11.2025,17:20:10.070,1.333,1.325,1.337,1.344,1.325,67.8,65.0,59.1,66.4,66.7,67.0,65.7,66.3,65.0,1.324,1.083,1.35,15.352,8.085,15.358,14.398,2.425,4.015,1.887,1.699,2.098,20.295,8.728,29.023,32.252,39.0,67.8,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1681,41,42,56.0,0.721,
4.11.2025,17:21:10.079,1.33,1.312,1.337,1.325,1.344,69.1,65.5,59.3,67.0,67.4,67.8,66.3,66.7,65.4,1.324,1.084,1.344,15.872,7.829,15.861,14.574,2.531,4.201,2.009,1.793,2.12,20.976,8.457,29.433,32.281,39.0,68.9,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.072,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1711,41,41,56.0,0.721,
4.11.2025,17:22:10.093,1.344,1.35,1.325,1.337,1.363,70.8,66.4,60.1,67.8,68.1,68.2,67.1,67.7,66.2,1.323,1.083,1.363,16.079,8.404,16.079,14.988,2.577,4.268,1.981,1.838,2.219,21.234,9.071,30.305,32.778,39.0,70.8,24.0,40.0,1.328,0.392,3.36,3.376,12.038,1.08,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.792,1681,41,42,57.0,0.721,
4.11.2025,17:23:10.108,1.312,1.312,1.325,1.288,1.325,73.8,67.4,60.6,69.1,69.4,69.7,68.6,68.8,67.1,1.321,1.083,1.344,17.013,8.143,16.939,15.395,2.737,4.509,2.126,2.021,2.294,22.436,8.793,31.229,33.393,39.0,73.5,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.248,0.224,1.04,5.088,1.032,1.784,1719,41,42,59.0,0.721,
4.11.2025,17:24:10.130,1.322,1.325,1.312,1.312,1.337,70.2,67.1,60.8,68.4,68.8,68.6,68.1,68.2,66.8,1.321,1.083,1.344,15.926,8.211,15.994,14.785,2.536,4.194,1.901,1.889,2.16,21.008,8.864,29.872,33.721,39.0,70.2,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1724,41,42,57.0,0.721,
4.11.2025,17:25:10.133,1.311,1.306,1.312,1.312,1.312,79.4,66.5,60.3,67.8,68.1,68.1,67.2,67.6,66.2,1.322,1.083,1.356,15.715,8.038,15.673,14.584,2.497,4.154,1.91,1.8,2.126,20.744,8.682,29.426,33.293,39.0,79.8,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1719,41,42,57.0,0.721,
4.11.2025,17:26:10.136,1.331,1.337,1.325,1.337,1.325,70.9,68.4,61.2,70.1,70.3,70.8,69.4,69.8,67.9,1.32,1.083,1.356,17.358,8.353,17.403,15.711,2.8,4.6,2.195,2.055,2.35,22.878,9.019,31.897,33.863,39.0,70.9,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1735,41,42,60.0,0.721,
4.11.2025,17:27:10.153,1.325,1.3,1.344,1.319,1.337,74.0,68.0,61.1,69.6,69.8,70.1,68.8,69.5,67.6,1.32,1.083,1.35,16.751,8.074,16.701,15.204,2.688,4.427,2.066,1.944,2.314,22.082,8.72,30.802,34.131,39.0,74.0,24.0,40.0,1.312,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1764,41,42,58.0,0.721,
4.11.2025,17:28:10.143,1.325,1.3,1.331,1.337,1.331,72.5,67.7,61.1,69.3,69.5,69.6,68.9,69.0,67.3,1.321,1.084,1.331,16.4,7.957,16.41,14.931,2.596,4.225,1.994,1.964,2.202,21.624,8.598,30.222,34.216,39.0,72.2,24.0,40.0,1.328,0.4,3.36,3.36,11.986,1.088,0.312,3.408,3.248,0.224,1.04,5.088,1.032,1.784,1700,41,42,58.0,0.721,
4.11.2025,17:29:10.137,1.327,1.337,1.319,1.325,1.325,70.8,67.7,61.0,68.9,69.3,69.5,68.2,68.5,67.3,1.321,1.083,1.363,16.267,8.208,16.297,15.009,2.642,4.403,2.083,1.889,2.191,21.452,8.865,30.317,33.848,40.0,70.4,24.0,40.0,1.344,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.064,1.032,1.784,1735,41,42,58.0,0.721,
4.11.2025,17:30:10.141,1.341,1.35,1.337,1.337,1.337,69.0,67.2,60.9,68.5,68.8,68.8,67.9,68.4,66.8,1.322,1.083,1.356,15.884,8.243,15.898,14.791,2.522,4.175,1.907,1.829,2.178,20.957,8.902,29.859,33.851,39.0,69.0,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1739,41,42,58.0,0.721,
4.11.2025,17:31:10.154,1.333,1.337,1.331,1.325,1.337,69.5,66.3,60.5,67.4,67.8,67.7,66.9,67.2,66.0,1.323,1.082,1.344,15.22,8.517,15.231,14.521,2.395,3.969,1.838,1.724,2.047,20.102,9.187,29.289,33.289,39.0,69.5,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.424,3.248,0.224,1.04,5.088,1.032,1.784,1706,41,42,59.0,0.721,
4.11.2025,17:32:10.163,1.337,1.325,1.337,1.35,1.337,70.6,67.5,60.9,69.0,69.4,69.2,68.5,68.8,67.2,1.321,1.083,1.356,16.536,8.267,16.535,15.188,2.667,4.42,2.013,1.962,2.272,21.808,8.928,30.735,33.571,40.0,70.6,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1735,41,42,58.0,0.721,
4.11.2025,17:33:10.170,1.331,1.35,1.337,1.3,1.337,69.5,66.6,60.5,67.9,68.2,68.2,67.3,67.7,66.4,1.323,1.083,1.363,15.585,8.141,15.574,14.549,2.465,4.08,1.87,1.783,2.127,20.577,8.79,29.367,33.356,40.0,69.5,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1706,41,42,57.0,0.721,
4.11.2025,17:34:10.172,1.328,1.337,1.337,1.312,1.325,70.4,67.8,60.9,69.2,69.5,69.6,68.5,69.0,67.4,1.321,1.083,1.356,16.695,8.274,16.698,15.293,2.697,4.469,2.071,1.954,2.293,22.016,8.937,30.953,33.59,40.0,70.2,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.792,1735,41,42,58.0,0.721,
4.11.2025,17:35:10.196,1.323,1.337,1.312,1.337,1.306,79.8,67.7,61.3,69.3,69.6,69.9,68.5,69.1,67.3,1.321,1.082,1.369,16.416,8.575,16.412,15.236,2.611,4.306,2.05,1.861,2.227,21.644,9.246,30.89,33.868,40.0,80.6,24.0,40.0,1.312,0.4,3.36,3.36,11.986,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1769,41,42,58.0,0.721,
4.11.2025,17:36:10.200,1.341,1.337,1.337,1.337,1.35,73.0,66.4,60.3,67.6,67.9,67.9,67.0,67.6,66.2,1.322,1.084,1.331,15.307,7.979,15.258,14.325,2.397,3.965,1.789,1.704,2.13,20.199,8.62,28.819,33.4,40.0,72.9,24.0,40.0,1.312,0.4,3.36,3.36,11.986,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1737,41,42,58.0,0.721,
